epoch,IoU1,IoU2,IoU3,IoU4,IoU5,IoU6,IoU7,IoU8,IoU9,IoU10,IoU11,IoU12,IoU13,IoU14,IoU15,IoU16,IoU17,IoU18,IoU19,IoU20,IoU21,IoU22,IoU23,IoU24,IoU25,IoU26,IoU27,IoU28,IoU29,IoU30,IoU31,IoU32,mIoU,valIoU1,valIoU2,valIoU3,valIoU4,valIoU5,valIoU6,valIoU7,valIoU8,valIoU9,valIoU10,valIoU11,valIoU12,valIoU13,valIoU14,valIoU15,valIoU16,valIoU17,valIoU18,valIoU19,valIoU20,valIoU21,valIoU22,valIoU23,valIoU24,valIoU25,valIoU26,valIoU27,valIoU28,valIoU29,valIoU30,valIoU31,valIoU32,valIoU33,valIoU34,mVal_IoU
0,0.0,0.53625983,0.25218496,0.0,0.085192665,0.518293,0.0,0.0,0.0,0.085192665,0.0,0.085192665,0.0,0.0,0.6052356,0.040036395,0.0,0.085192665,0.3481925,0.0,0.085192665,0.0,0.0,0.085192665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085192665,0.0,8.519267290830612,0.0,0.5409856551349297,0.2567915102472898,0.0,0.08511347562974256,0.5008224929414274,0.0,0.0,0.0,0.08511347562974256,0.0,0.08511347562974256,0.0,0.0,0.6096670823468552,0.03986050317661325,0.0,0.08511347562974256,0.3499366832694094,0.0,0.08511347562974256,0.0,0.0,0.08511347562974256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08511347562974256,0.0,8.51134781330801
1,0.0,0.68794227,0.2520572,0.0,0.11810869,0.5581903,0.00027362624,0.0,0.0,0.11810869,0.0,0.11810869,0.0,0.0,0.61861277,0.36516252,0.0,0.11810869,0.4704786,0.0,0.11810869,0.11810869,0.0,0.11810869,0.0,0.0,0.0,0.0,0.11810869,0.0,0.0,0.0,0.11810869,0.0,11.810868978500366,0.0,0.6365048798604681,0.2559373986133928,0.0,0.10034448906789886,0.5034831288713033,0.00013452771756381778,0.0,0.0,0.10034448906789886,0.0,0.10034448906789886,0.0,0.0,0.6248799388939712,0.2661961581166561,0.0,0.10034448906789886,0.4221652731044029,0.0,0.10034448906789886,0.0,0.0,0.10034448906789886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10034448906789886,0.0,10.034449201920737
2,0.0,0.6905107,0.32944158,0.040036365,0.117375866,0.51264215,0.001007529,0.0,0.0,0.117375866,0.03480287,0.117375866,0.0,0.0,0.5727581,0.29231247,0.0,0.117375866,0.57826066,0.0,0.117375866,0.117375866,0.0,0.117375866,0.0,0.0,0.0,0.0,0.117375866,0.0,0.0,0.0,0.0,0.0,11.737586557865143,0.0,0.6618464122981979,0.2902811186722289,0.018001377313991117,0.1019766659106215,0.48010953878354906,0.00043868346884424,0.0,0.0,0.1019766659106215,0.015310004598726452,0.1019766659106215,0.0,0.0,0.6101919328593569,0.2877599058453802,0.0,0.1019766659106215,0.4914077736337935,0.0,0.1019766659106215,0.0,0.0,0.1019766659106215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19766689099352
3,0.0,0.6789566,0.31598547,0.041440308,0.0,0.6234224,0.0063256086,0.0,0.0,0.13003543,0.1835955,0.13003543,0.13003543,0.0,0.67988104,0.3339479,0.0,0.13003543,0.6206957,0.0,0.0,0.0,0.0,0.13003543,0.0,0.0,0.02670627,0.0,0.13003543,0.0,0.0,0.0,0.13003543,0.0,13.003543019294739,0.0,0.6687828449849142,0.3007930589984725,0.028725092336276268,0.0,0.524510082750105,0.0025325996206503345,0.0,0.0,0.10170789510803728,0.06434491371434814,0.10170789510803728,0.0,0.0,0.6364756033578368,0.2799676113508527,0.0,0.10170789510803728,0.5360261143362041,0.0,0.0,0.0,0.0,0.10170789510803728,0.0,0.0,0.009079033499353475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.170789809944596
4,0.0,0.7319209,0.3442829,0.039750446,0.13909352,0.642418,0.017263932,0.0,0.0,0.13909352,0.06341464,0.13909352,0.0,0.0,0.6966796,0.42664757,0.0,0.13909352,0.7274151,0.0,0.13909352,0.0,0.0,0.13909352,0.0,0.0,0.06573214,0.0,0.13909352,0.0,0.0,0.0,0.0,0.0,13.909351825714111,0.0,0.7035867046925679,0.3183454764481124,0.03505146274352614,0.0,0.5552218216189129,0.0077953751894491085,0.0,0.0,0.10951071674142314,0.0680188592240281,0.10951071674142314,0.0,0.0,0.6519359039964266,0.32513150227325144,0.0,0.10951071674142314,0.5892704687151584,0.0,0.0,0.0,0.0,0.10951071674142314,0.0,0.0,0.03096403685197819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.951071996232658
5,0.0,0.72319704,0.3914968,0.08779608,0.15443926,0.58179665,0.091525674,0.01154952,0.0,0.15443926,0.18578112,0.15443926,0.0,0.0,0.7125301,0.37768632,0.0,0.15443926,0.7057613,0.0,0.15443926,0.0,0.0,0.15443926,0.0,0.0,0.14630038,0.0,0.15443926,0.0,0.0,0.0,0.15443926,0.0,15.44392704963684,0.0,0.7065269136088317,0.3363900801956009,0.05523173389123256,0.0,0.5639783874033112,0.03024226927391931,0.0028185980814839752,0.0,0.11640752423797558,0.11188489802373938,0.11640752423797558,0.0,0.0,0.6683477165199793,0.32989015923698295,0.0,0.11640752423797558,0.6159474105777036,0.0,0.0,0.0,0.0,0.11640752423797558,0.0,0.0,0.07096767673400722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64075276617263
6,0.0015183246,0.7240211,0.4144779,0.063925594,0.15160695,0.4807907,0.035957627,0.0016578613,0.0,0.15160695,0.078269474,0.15160695,0.15160695,0.0,0.6588692,0.3976041,0.0,0.15160695,0.7153594,0.0,0.15160695,0.15160695,0.0,0.15160695,0.0,0.0,0.066115566,0.0,0.15160695,0.0,0.0,0.0,0.15160695,0.0,15.16069620847702,0.0003705436792046216,0.7104475340933731,0.35260631260201813,0.05600016330212978,0.0,0.5526481749850267,0.026157991475225826,0.002907633903164383,0.0,0.11664438352786873,0.10174156190095889,0.11664438352786873,0.0,0.0,0.6652400712522852,0.3285592045833199,0.0,0.11664438352786873,0.6371745106875658,0.0,0.0,0.0,0.0,0.11664438352786873,0.0,0.0,0.06547792001617272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.664438695858589
7,0.014523401,0.7213708,0.39420527,0.038601443,0.17845683,0.71935487,0.0096240025,0.038506623,0.0,0.17845683,0.35893932,0.17845683,0.0,0.0,0.73377556,0.5097174,0.0,0.17845683,0.7252092,0.0,0.17845683,0.17845683,0.0,0.17845683,0.0,0.0,0.19759293,0.0,0.17845683,0.0,0.0,0.0,0.17845683,0.0,17.84568279981613,0.003785732300446381,0.7187283925106713,0.3599563981861043,0.04595157884763071,0.0,0.5803000640233361,0.024008066749743245,0.010328559168654746,0.0,0.1239666894806738,0.1718088203616053,0.1239666894806738,0.0,0.0,0.6768789756002128,0.3726280752855975,0.0,0.1239666894806738,0.6644974718535429,0.0,0.0,0.0,0.0,0.1239666894806738,0.0,0.0,0.09012867349935792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39666931267529
8,0.00011380209,0.78267395,0.463339,0.13676596,0.17303096,0.59758717,0.07068303,0.0022633467,0.0,0.17303096,0.21933804,0.17303096,0.0,0.0,0.7123641,0.51364565,0.0,0.17303096,0.7223295,0.0,0.17303096,0.17303096,0.0,0.17303096,0.0,0.0,0.10467041,0.0,0.17303096,0.0,0.0,0.0,0.17303096,0.0,17.303097248077393,0.0028030267264390544,0.7367961654988643,0.3842396496159785,0.06666497729231616,0.0,0.5898976311001173,0.03764022052769447,0.006536856631028397,0.0,0.1293466381345393,0.19034741869315447,0.1293466381345393,0.0,0.0,0.6849812816285882,0.406437141209711,0.0,0.1293466381345393,0.6760566863030234,0.0,0.0,0.0,0.0,0.1293466381345393,0.0,0.0,0.0979982181559022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.93466419388522
9,2.8946542e-05,0.7497022,0.3961603,0.10308925,0.1951686,0.7571982,0.13546711,0.06392398,0.0,0.1951686,0.35739887,0.1951686,0.0,0.0,0.75980884,0.33829096,0.0,0.1951686,0.76958984,0.0,0.1951686,0.1951686,0.0,0.1951686,0.0,0.1951686,0.25297672,0.0004116704,0.1951686,0.0,0.0,0.0,0.1951686,0.0,19.51686143875122,0.0025063191895479202,0.7414479205817721,0.38990691300241304,0.07307798018509083,0.0,0.610075977884094,0.05721188636107255,0.0231625613309586,0.0,0.13487435436813694,0.2325052422069428,0.13487435436813694,0.0,0.0,0.6963013327937855,0.3906779789166822,0.0,0.13487435436813694,0.6972072141623021,0.0,0.0,0.0,0.0,0.13487435436813694,0.0,0.0,0.13206816099926655,8.127830453436096e-05,0.0,0.0,0.0,0.0,0.0,0.0,13.487435833502973
